"Project","Text"
"P088799","banco mundial red de desarrollo social ambientalmente sustentable"
"P088799","bank assessments noted specific risks including risk misuse funds weak control environment reforms internal controls external audits control decentralized entities"
"P088799","bank staff delivered seminar february"
"P088799","bank guidelines fa guidelines packaging storage pesticides rome guidelines labeling practice pesticides rome guidelines disposal waste pesticide pesticide containers farm rome"
"P088799","bank guidelines"
"P088799","bank staff consultants project included title gerard segura task team leader senior rural development specialist lcsar harideep singh senior rural development specialist lcsar reynaldo pastor senior counsel legla michael carroll lead natural resources management specialist lcsar alexandre arrobbio senior financial management specialist lcsfm andres mac gaul senior procurement specialist lcspt jose janeiro senior finance officer loafc frank fragano environmental consultant lcsar marcel consultant lcsar teresa roncal operations analyst lcsar diana rebolledo language program assistant lcsar alvaro soler senior rural dev specialist lcsar diego paysse rural development specialist consultant nestor bragagnolo agronomist microcatchment specialist consultant judith lisansky senior anthropologist lcseo maria isabel braga senior environmental specialist lcsen emilio rodriguez senior procurement specialist consultant kamine jorge senior counsel legla karen ravenellesmith language program assistant lcsen graciela lituma rural development specialist consultant humberto costa rural development specialist consultant matthew cummins junior professional associate lcser jorge caballero faocp economist faoicp katia medeiros faocp sr"
"P088799","bank staff assessments world bank united nations food agriculture organization"
"P088799","based findings recommendation policy note study identify series strategies instruments promote rural development paraguay"
"P088799","based indigenous census database recent data collected economic social land tenure status ip"
"P088799","based parn experience proposed project provide indepth training deagmag rural extension agents bottomup sustainable land management approach rural extension differs traditional topdown extension approaches emphasize delivery preset technological toolkits"
"P088799","based percentage municipality annual crops soils classes viii soils suitable agriculture susceptible damage agricultural purposes united department agricultures land capability classification municipalities caaguazu san pedro"
"P088799","based research themes identified microcatchment indigenous community diagnostics departmental priorities research plan prepared rural extension coordinator"
"P088799","based alternatives priority activities actions social economic environmental issues identified"
"P088799","based evaluations technicians regularly submit reports project implementation pmu"
"P088799","based situation proposed project proposed bank implemented gef project paraguay biodiversity"
"P088799","basic technology simple diversification postharvest improvements production systems smallscale farmers paraguay promoted mag"
"P088799","basically classic peasant production model constructed productive strategy based combination average agricultural categories chiefly manioc cassava cotton corn maize beans"
"P088799","level inherent risk paraguay mags weak control environment insufficient financial management fm capacities transfer funds final beneficiaries residual risk level proposed project rated positive experience previous operation parn respect"
"P088799","demanddriven nature fdrs determine subprojects funded category"
"P088799","uptodate data rural poverty income municipal level ubn measure concept"
"P088799","beneficiaries representatives included level"
"P088799","beneficiaries accounts local banks private government receive resources approved annually disbursement"
"P088799","beneficiaries participate extensively project management decision structures established strengthened existing structures purposes project"
"P088799","beneficiaries participate extensively project management decisionmaking structures established strengthened existing structures purposes project"
"P088799","beneficiaries provide inkind contribution cover rest"
"P088799","beneficiary implementation structure"
"P088799","beneficiary municipal microcatchment community organizations institutionally strengthened sustainable rural development management project staff trained execute project actions"
"P088799","beneficiary organizations community microcatchment municipal levels institutionally strengthened sustainable rural development management project staff trained execute project actions"
"P088799","beneficiary representatives regional national project staff responsible subproject monitoring"
"P088799","benefits derived agricultural improvements food production expected absolute significant relative terms expanded"
"P088799","board presentation loadcredit effectiveness subuaf established financial management procurement specialists selected"
"P088799","initiatives deepened project"
"P088799","briefly summarized training specifically ip detail operational manual ilegal training land issues iiforming legalizing indigenous associations iii administration finance associations communities iv carrying community diagnostics planning formal onthejob training indigenous agricultural environmental promoters vi citizenship conflict resolution methods vii computer skills"
"P088799","broad access proiect information participatow monitoring"
"P088799","building previous experiences natural resources management project parn pilot community development project prodeco string rural water supply sanitation projects implementation national road maintenance projects proders central banks rural sector interlinked operations portfolio paraguay include gef paraguay biodiversity project partly blended operation project banks japanese social development fund jsdf indigenous land regularization project additional financing prodeco recently approved jsdf indigenous community development project forestry project land administration project"
"P088799","building experience previous operation parn microcatchment areabased approaches southern brazil communitydriven development approaches worldwide bulk project participatory management activities decentralized microcatchment municipal levels"
"P088799","appraisal identified special commitment procedures"
"P088799","focusing results performance proders strengthen mags ability effectively manage resources"
"P088799","calculated basis consumption basket"
"P088799","candidates compensated legal stipulations avoid salary conffontations public private individuals"
"P088799","canendiyu madrejon gral"
"P088799","capacity building"
"P088799","casualties stalemate included plipex index proposed paraguays secretariat social action method targeting prioritizing territorial implement social investments aimed reduction extreme poverty"
"P088799","categories subprojects eligible grant subprojects fdrs categories subprojects financed fdrs individual smallscale farmer investment subprojects targeted finance basic home improvements sanitation subproject ii individual smallscale farmer investment subprojects targeted improve farm production productivity subproject iii community development investments subprojects targeted improve agricultural livestock production productivity subproject iv indigenous community investment subprojects subproject municipal investment subprojects subproject"
"P088799","cdgs legal personality eligible receive assistance form project component obtain legal personality indigenous communities"
"P088799","cecilio concepción capitán sánchez colorado bado detail baez caaguazu raul arsenio mcal francisco fortín monte lindo cordillera carayao de oviedo lopez febrero tor díaz fortín teniente san lima pas rojas silva pedro salto del dr"
"P088799","fm implementation arrangements subject bank fm approval"
"P088799","introduced projects highly participatory focus"
"P088799","cia world factbook estimates updated september"
"P088799","closely linked poverty countrys severe inequality income distribution land tenancy"
"P088799","comdonents bv financiers usc io world bank gop beneficiaries lndertfldes total components amount amount amount amount amount"
"P088799","comision economics para amcrica latina cepal"
"P088799","common topics considered fdrs investment subprojects include limited sustainable land practices increased crop livestock production postharvest food processing storage iianimal health vaccination livestock identification tagging activities infrastructure cattle iii forest water conservation management farm microcatchment community levels iv production diversification improved production systems increase income land titling indigenous communities support land titling smallscale farmers vi community investments smallscale farmers include minimum tillage equipment water supply processing microenterprises ix municipal investments target microcatchments including rehabilitation roads establishment nurseries construction facilities disposal recycling pesticide containers"
"P088799","communication dissemination py conduct mid roject communication dissemination strategy elaborated term evaluation pyol implementedincluding communication readjust project lissemination strategy designed implemented launch implementation workshops informational workshops departmental evel national promotional campaigns department oca level campaigns animal health campaigns lepartment level"
"P088799","communication dissemination"
"P088799","community organization development bv py community development indigenous associations microcatchment development committees municipal steering committees established strengthened"
"P088799","community organization development"
"P088799","community organization development"
"P088799","community organization empower project beneficiaries express opinions participate decisionmaking"
"P088799","component subtxoiects stemming farm investment proposals py review project sustainable rural implementedto increaseroductivity adopt sustiinable implementation strategy development fund productive systems farms diversify production snd intensify efforts farms improve living conditions rural homes fewer onthe outcome inter alia water supply basic sanitation percent ground investments smallscale farmers project homes improve access markets producer identified indigenous cips fips communities community investment proposals implemented fewer implement investments water supply facilities agroprocessing artisanal micro begun implementation designed achieve enterprises equipment improved agriculture landtitling py improved incomes assistance rural home indigenous communities benefited improvements food subprojects indigenous community development plans security animal health land titling required improvement rural homes reduced food security improved production systems sustainable environmental land management practices income generation degradation municipalities receive support implementation subprojects stemming municipal investment plans improvement rural roads establishment improvement nurseries fruits trees construction recycling facilities agrochemicals natural resource management practices improved microcatchments indigenous communities including ha sustainable land management practices ha forests recovered reforestation native species natural regeneration"
"P088799","component community organization development capacity building"
"P088799","component community organization development capacity building"
"P088799","component proiect management monitoring evaluation"
"P088799","component project management monitoring evaluation"
"P088799","component project subcomponent"
"P088799","component rural subcomponent"
"P088799","component sustainable rural development fund fdrs"
"P088799","component sustainable rural development fund"
"P088799","component sustainable rural development fund uw"
"P088799","concurrent audit fdrs opinion fdrs funds subprojects funds statements reporting subproject justification pending balances subprojects justification fdrs internal control procedures fdrs followup recommendations"
"P088799","condition effectiveness subadministrative financial unit subuaf procurement unit uoc duly established financial management specialist subuaf procurement specialist uoc assigned project selected manner acceptable bank provided operational manual loan agreement"
"P088799","conditions risk risk mitigating measures incorporated negotiation risk rating project design board effectiveness inherent risk country level iincorporation project paraguay fap measures iimag organizational human resources measures cover risk delays effectiveness congress approval loan entity level mag istrengthening capacities project dated component reactivation mag subuaf covenant mag processes iicompetitive recruitment staff reactivate capacities administrative subuaf financial functions weak iii capacity program support reactivation dincap subuaf projectpmu level ip proposed staffing organization satisfactory dated bank covenant size capacity current administration ii administrative operational manual aom dated finance capacities remain include internal control procedures staffing covenant insufficient organization satisfactory bank job descriptions operation"
"P088799","conflict resolution"
"P088799","land basis ethnic economic development stated basic condition survival half paraguays indigenous communities guaranteed"
"P088799","proposed projects fundamental objectives strengthened community organization poverty reduction sustainable management natural resources indigenous people paraguays vulnerable populations naturally considered project beneficiaries"
"P088799","consultants specific technical fields traditional crops marketing agroindustries appointed rural extension coordinator"
"P088799","consultation workshops held beneficiaries actors departments initially considered project included participants representatives smallscale farms indigenous communities rural association paraguay cooperatives universities ngos departmental governments municipalities government institutions mag deag senacsa indert representatives programs zone gtz procesal proagro representatives media"
"P088799","consultations including stakeholder meetings workshops preparation presentation events interviews held preparation period"
"P088799","consulting firms selected qcbs lcs individuals comparison cvs"
"P088799","consulting services consulting assignments shortlist international firms estimated review expected ref"
"P088799","contemporary guarani production characterized main systems ivegetable gardens ii hunting fishing iiigathering iv salaried sale artesanal"
"P088799","contract estimated procurement pq domestic review expected"
"P088799","contracts estimated cost aggregate procured shopping procedures discussed"
"P088799","contratucidn directu complies paragraph procurement guidelines extent packages procured procedures"
"P088799","contribucibn diseffo institucional para la ejecucibn del proyecto de desarrollo rural sostenible proders"
"P088799","contribucidn diseiio institucional para la ejecucidn del proyecto de desarrollo rural sostenible proders"
"P088799","contrutacidn directu request quotations advertised sicp"
"P088799","corruption hand defined abuse public office private gain"
"P088799","costs utilized base costs physical contingencies"
"P088799","cotton degraded soils innovative diversified sustainable production systems idsps"
"P088799","cotton nondegraded soils idsps data collected household survey encuesta de hogares"
"P088799","cotton nondegraded soils rehabilitation"
"P088799","country sector issues country context"
"P088799","country assistance strategy paraguay"
"P088799","country issues"
"P088799","country procurement assessment"
"P088799","country report paraguay glance"
"P088799","countrywide governance assessment"
"P088799","coverage official technical assistance services limited estimated reaches smallscale farmers fewer hectares access credit"
"P088799","coverage official technical assistance services reaches smallscale farmers fewer hectares lack adequate landuse planning"
"P088799","critical success policy instruments paraguays agrarian statute established"
"P088799","critical natural habitats protected identified project precautions environmental review framework ensure natural habitats adversely affected positive effects maximized"
"P088799","critical natural habitats protected identified project precautions emp environmental review framework ensure natural habitats adversely affected positive effects maximized"
"P088799","critical reviews conclude key contributing factors reports political culture democratic governance practices published centro de informacin recursos para desarrollo paraguayan civil society organization focused democracy index transparency integrity efficiency national survey conuption published transparency paraguay public institutions paraguay lack adequate management systems public accountability transparency"
"P088799","critical risks controversialaspects"
"P088799","cultural features rural population"
"P088799","currency equivalents exchange rate effective november currencyunit guarani guarani fiscal january december accronyms abbreviations aom administrative operational manual bnf national development bank banco nacional de fomento cas country assistance strategy cdg community development comite vecinal de microcuenca cfaa country financial accountability assessment cis community development investment subproject coc community organization coordinator deag mags directorate rural extension dgj mags directorate gender youth dgp mags directorate planning dia mags directorate agricultural research dincap mags directorate coordination administration projects dipa mags directorate livestock research ea environmental assessment ee environmental education eirr economic internal rate return emp environmental management plan enpab national strategy action plan conservation biodiversity fap fiduciary action plan fdrs sustainable rural development fund fondo de desarrollo rural sostenible fides rural development investment fund fis individual smallscale farmer investment subproject fm financial management fmr financial monitoring report focorn parnsupported grants fund gis geographic information system gop government paraguay ia indigenous association icb international competitive bidding icdp indigenous community development plan indert national rural development land institute indi indigenous peoples institute paraguay ippm integrated production pest management jbic japan bank international cooperation jsdf japanese social development fund mag ministry agriculture livestock mdc microcatchment development committee junta de desarrollo de microcuenca mdg millennium development goal mdp microcatchment development plan mec ministry education mh ministry treasury mip municipal investment plan mis management information system msc municipal steering committee ncb national competitive bidding ncc national coordination committee nrm natural resources management parn paraguay natural resources management project pmu project management unit financial management pmu project management unit poa annual operating plan prodeco pilot community development project proyecto piloto de desarrollo cornunitario proders paraguay sustainable agriculture rural development project proyecto de desarrollo rural sostenible prodestal program support development cotton farms qat quality assurance team ris rural investment service sat safeguard assurance team seam secretary environment senacsa national service animal health quality soe statement expenses srdp financial management arrangements project subuaf subadministrative financial unit tms technical management service ubn unsatisfied basic uoc procurement unit vmg vice ministry animal husbandry wbi world bank institute zcu zone coordination unit vice president pamela cox country manageddirector pedro rodriguedpedro alba sector manager ethel sennhauser task team leader gerard segura document restricted distribution recipients performance official duties"
"P088799","current budget balance"
"P088799","current governance improvement initiatives"
"P088799","largest ava guarani population concentrated departments canindeju alto parana ava communities caaguazu san pedro"
"P088799","disappearance leaders loss traditional lands mbya divided geographic sociopolitical units mbya north inhabit departments san pedro concepcion canindeju central region living departments caaguazu alto parana guaira south living departments caazapa itapua"
"P088799","curriculum details prepared included project operational manual"
"P088799","deag collaboration"
"P088799","decreto septiembre"
"P088799","decreto reglamenta la ley de presupuesto de la nacin para ejercicio fiscal"
"P088799","decreto reglamentando ley de presupuesto de la nacin para ejercicio fiscal"
"P088799","definition target population"
"P088799","deforestation incorporation lands agriculture application inappropriate technologies unsustainable crop practices contributed deterioration natural resources"
"P088799","description cost method preference bank bid ments yesho priorpost date equipment icb march animal health laboratory equipment icb september animal health laboratory equipment icb march animal health laboratory equipment icb september animal health laboratory contracts nonconsulting services estimated cost direct contracting processes carried procurement method category proposalsplans fips cips icdps mips subject prior review bank"
"P088799","description cost selection bank proposals comments"
"P088799","design implications social assessment"
"P088799","efforts remains"
"P088799","ecological importance paraguay suffers severe environmental degradation"
"P088799","ecological importance eastern region suffers severe environmental degradation"
"P088799","ecological importance paraguay suffers severe environmental degradation"
"P088799","advances recent agricultural livestock research extension remain weak technical san bernandino declaration signed november"
"P088799","economic societies experiencing continue uphold values greatly differentiate smallscale farming societies"
"P088799","mitigation measures residual risk level rated due level inherent risk paraguay ii mags weak control environment insufficient capacities iii transfer funds final beneficiaries fdrs potential timelag suspension inception activities project effectiveness congress approval"
"P088799","mitigation measures residual risk level rated due ithe level inherent risk paraguay iimags weak control environment insufficient fm capacities iiithe transfer funds final beneficiaries fdrs iv potential timelag suspension inception activities project effectiveness congress approval"
"P088799","ongoing economic improvement capita gdp level quarter century ago"
"P088799","community producer organizations paraguays rural lack degree social organization knowledge participatory methods play successful role sustainable rural development faced government implement sort consistent set policies aimed weak institutional framework"
"P088799","community producer organizations paraguays rural lack social organization participatory method skills required play successful role sustainable rural development means scale production access information markets effectiveness access technology services"
"P088799","lengthy contact paraguayan population ethnic maintain culture languages social political organization economy religion majority population"
"P088799","detailed description project components"
"P088799","detailed information activities eligible investment category found appendix annex"
"P088799","detailed steps titling summarized attachment annex"
"P088799","details procurement arrangements involving international competition list contract packages procured icb direct contracting ref"
"P088799","development capacity building"
"P088799","development fund"
"P088799","diego paysse fortalecimiento de senacsa vice ministerio de ganaderia plan piloto de sanidad animal para las microcuencas del proders"
"P088799","direct contracting paragraph procurement guidelines payment registration fees ceiling amount established annually procurement plan individual transactions amounting ceiling amount included annually procurement plan extent local procedures revolving fund"
"P088799","direct contracting paragraph procurement guidelines individual transactions amounting ceiling amount included annually procurement plan extent local procedures revolving fund"
"P088799","direct project beneficiaries smallscale farmers fewer hectares land indigenous communities rural workers target departments benefit extension services investment funding"
"P088799","direct project beneficiaries smallscale farmers fewer measure indicators baseline attitude survey conducted beginning project evaluate perception"
"P088799","disbursement arrangements allocation loan proceeds usooo expenditure category amount financed banks financing percentage"
"P088799","disbursement deadline date"
"P088799","disbursements community investment subprojects project completion date months prior loan closing date"
"P088799","diversification limited capital marketing constraints seasonable agricultural weak agricultural services"
"P088799","documentos sobre desarrollo social"
"P088799","project meet regional criteria readiness implementation xiyes ref pad"
"P088799","domestic reports watchdog highly critical conclude ample improvement issues paraguay"
"P088799","due paraguays economic dependence agriculture livestock reliance paraguayans sectors livelihoods land managed heavily impacts production livelihoods management natural resources"
"P088799","due level risk project preparation transfer funds beneficiaries financial concurrent audit fdrs projects execution carried biannual basis ensure proper funds adequate reporting"
"P088799","due level risk additional measures incorporated ensure proper mitigation"
"P088799","due level risk additional measures incorporated ensure proper mitigation"
"P088799","consultations explained leaders project purchase lands indigenous communities facilitate support land regularization programs"
"P088799","preparation bank specialist capacity zonducted capacity assessment hinders project execution leveloped timebound action plan build institutional capacity mitigate risk"
"P088799","preparation mag continually reaffirmed gops commitment operation"
"P088799","preparation specific training identified requested indigenous communities"
"P088966","natural habitats op"
"P088966","families resettled compensated road system improved wastewater pumping stations constructed"
"P088966","local level project intervention community fora established local population accompany project execution"
"P088966","bidding tender documents civil consultant services procurement activities prepared pmu"
"P088966","child mortality rates thousand live births comparison capitals northeast region"
"P088966","decisions relevant project implementation considered levels instance semplan decisions instance mayors office"
"P088966","traditionally inadequate response disorderly expansion actors promoted recent developments regard planning citys development"
"P088966","environmental assessment op"
"P088966","addition core pmts multiyear investment plan consists policies designed accelerate economic development reduce poverty inequality affecting substantial section population"
"P088966","undertake public consultation exercise disseminate information project undertook series public meetings twelve meetings wide range public civil society ranging community leaders local politicians"
"P088966","respect lagoas norte region isolated rest city limited public sector intervention improve quality urban local environment"
"P088966","involuntary resettlement op"
"P088966","islands wealth eastern teresina bank river poti contrast citys peripheral settlements inhabited lowincome populations lacking basic urban infrastructure public services"
"P088966","ensure effective watchdog controle social function pmts project implementation performance"
"P088966","lagoas norte region concentrates lowerincome population public services evidence opportunities economic development"
"P088966","frl indicators maintained legal ceilings"
"P088966","agenda twelve month process defined development themes taking account citys socioeconomic development potential trends vocations"
"P088966","period city expanded significantly directions"
"P088966","priorities established involve concerted efforts promote sustainable development municipality"
"P088966","protection physical cultural resources op"
"P088966","public consultations carried involving population directly affected interventions communities subject resettlement entities involved undertaking project interventions"
"P088966","safety dams op"
"P088966","census teresinas annual population growth rate compared piaui northeast brazil"
"P088966","city growth exceeded capacity attend infrastructure social inhabitants"
"P088966","city population benefit indirectly elaboration implementation led strategy designed promote citys economic growth medium longterm"
"P088966","concession water supply wastewater services previously held agespisa renewed expired"
"P088966","entire city population residents benefit directly improved wss service delivery arrangements project supporting consolidated education policy strategy rolled projects support"
"P088966","frequent flooding social exclusion affect lagoons northern teresina resulted design implement investment program specifically region suffers housing health environmental cultural social economic set rest city"
"P088966","historic response local government urban influx inadequate leading disorderly occupations poor populations establish peripheral city basic urban services precarious worst absent"
"P088966","illiteracy rate remains percent family health program covers percent population"
"P088966","lagoas norte region strategic planning process focused efforts lagoas norte environmentally socially vulnerable region city requiring special interventions"
"P088966","maintenance operating costs proposed interventions provide base calculating resources required sustainability project"
"P088966","municipalitys urban growth accentuated thenpopulation quadrupled"
"P088966","headed permanent staff staffed civil servants executive coordination provided municipal secretary finances"
"P088966","questions raised suggestions audiences account project design summarized ear"
"P088966","consultations fed design project components"
"P088966","factors conspire piaui possibly deepest poverty brazilian"
"P088966","comprehensive set technical environmental social institutional service delivery analyses undertaken project preparation auspices municipalitys phrd grant listed"
"P088966","demonstration considered priority activities recommended diagnostic implemented project approval"
"P088966","detailed analysis beneficiary families conducted project preparation"
"P088966","diagnostic study undertaken project preparation provide understanding guide prioritization suitable activities implemented tackle financial budget management weaknesses municipal administration"
"P088966","dozen lagoons remain varying sizes depths subject key urbanenvironmental interventions proposed lagoas norte project improve environmental urban social conditions"
"P088966","financial manual prepared operational manual"
"P088966","horizontal learning knowledge sharing component developed implementation parallel execution loans"
"P088966","rsf reports reais prepared quarterly basis figures quarter accumulated"
"P088966","macro urban perspective upgrading projects essential weaving marginalized communities broader urban fabric"
"P088966","municipal lending program bank lay foundation marketbased approaches financing municipal development federal government developing effective sustainable municipal credit system"
"P088966","criteria provide basis program minimize homes expropriated iiguarantee resettlement alternatives provided iiiensure improvements maintenance living conditions iv guarantee possibility people maintaining incomes families productive activities interrupted reduced due status quo existed interventions compensated losses reestablish lives quickly guarantee compensation payment replacing dwellings including improvements occupation vi guarantee social services provision education health public transport families resettled vii permanent efforts minimize social andor environmental impacts population"
"P088966","localities presently lack access roads principally eastwest axis"
"P088966","processes land acquisition resettlement policy framework prepared"
"P088966","redistribution enrollment schools change type transferring gepi ensino mcdio schools facilities"
"P088966","resettlement policy framework rpf prepared pmt summarized found project files"
"P088966","review process similar individual consultants apply training workshops"
"P088966","risk assessment questionnaire filledin based observations fm missions"
"P088966","risk mitigation plan established procurement"
"P088966","series modifications gradually introduced terms operational approaches adopted health education social assistance special protection systems gradually reorganized terms hierarchy regionalization view improving articulation services bringing line consolidated municipal policies"
"P088966","simulation property tax iptu based expanded infrastructure result proposed interventions"
"P088966","summary operations annex detailed umbrella program document bmlp"
"P088966","summary operations found umbrella pad"
"P088966","survey carried obtain data properties lagoas norte affected intervention"
"P088966","technical note prepared describing detail positions functions responsibilities"
"P088966","wtp confidence interval obtained"
"P088966","percent municipal teachers allocated semec secretariats percent semec occupying teaching positions managerial administrative functions"
"P088966","recent analyses optimistic assumption rapid dramatic operating efficiency gains capacity agespisa andor government finance investment extremely limited"
"P088966","census city terms gdp capita brazils capitals"
"P088966","municipal cleansing department average capita production garbage kginhabitantday"
"P088966","diagnosis fragilities municipalitys system budget formulation execution control revenues expenditures lack transparency legislation gaps"
"P088966","results riskier components paving drainage components riskier wastewater treatment component"
"P088966","accounting policies procedures fm system internal controls project accounting system spgp sistema de gerenciamento gestdo de programas acquired installed pmu"
"P088966","action timeframe design entire procurement cycle arrangements including appraisal clearances approvals description roles participant agencies"
"P088966","actions cost training setting horticultural plots recovery productionhlarketing centre funds fiom banco popular providing credit ongoing technical assistance support program improving pottery activities total pottery activities environmental impacts economic activities project clay extraction production bricks tiles"
"P088966","actions involving levels responsibility management objectives account ifinancing source ibrd level activities undertaken representatives bank"
"P088966","activity action plan required actions respect"
"P088966","bank finance contracts materials communities improvement houses"
"P088966","localities communities receive benefits identified size population targeted projects calculated statistical models"
"P088966","floods dnos constructed boa esperanqa protection dike region height varying meters sea level"
"P088966","agespisa critical situation prebankruptcy current operating losses result combination main factors average revenue customer agespisa percent lower average water companies northeast region charges average water tariff percent lower average region ii sum salary external services costs percent revenue average northeast percent result staff unit salary costs compared regional water companies"
"P088966","documentation included limited terms reference bidding documents request proposals bids proposal received correspondence bids prior award contract subsequent amendments maintained closing projects"
"P088966","indicators analyzed levels certainty percent confirming soundness results obtained"
"P088966","procurement contracts signed semplan role executing unit pending favorable opinions municipalitys solicitorgeneral procurador geral municipio municipality"
"P088966","procurement contracts follow shopping procedures"
"P088966","fixed assets acquired project funds registered pmts fixed assets inventory system"
"P088966","interventions involving construction main road system respect buffedsafety strip lagoon edges maintained ensure protection banks respect permanent environmental protection apps"
"P088966","physical interventions proposed urbanenvironmental upgrading activities project mentioned subject analysis alternatives optimum intervention solutions based economic financial environmental social technical considerations"
"P088966","schools built ago premises rehabilitation"
"P088966","staff recruited municipality statutory manpower civil servants qualification required experience carry relevant responsibilities"
"P088966","procurement plan foresees employment firm carry update databases courses learning activities staff"
"P088966","systematic increase personnel spite decrease enrollment raised secretariats costs student"
"P088966","alternative collection transfer wastewater location project final disposal parnaiba river line solutions previously examined bankfinanced pmss project"
"P088966","alternative adopted solution wastewater management"
"P088966","alternatively transformed preschools allowing expand provision educaqdo infantil infrastructure investment similar argument valid allocation teachers school personnel"
"P088966","alternatives considered reasons rejection"
"P088966","residential occupation statistics percent owneroccupied percent homes region registered located income settlementsslums"
"P088966","specific analysis informal employment sector lagoas norte information local situation deduced results recent city surveysthe survey impacts employment income generation fund socioeconomic projile informal trade activity central teresina"
"P088966","lessons learned projects projects aimed strengthen municipal capacity learned banks extensive experience municipal funds projects brazil coupled lending project serve leverage implementing reforms"
"P088966","main activities potential generating employment income lagoas norte region identified ithe civil construction sector iimanufacturing clothes leather articles iiiceramic handicrafts iv brick manufacturing community horticulture"
"P088966","project actions involuntary resettlement dealt specific activities aimed people aware importance preserving environment localities"
"P088966","assessment capacity implementing agency implement procurement actions project carried bank october revision june"
"P088966","environmental assessment ea carriedout project identify potential environmental impacts recommend mitigation compensatory measures negative impacts maximize positive environmental impacts expected project"
"P088966","initial deposit operational account equivalent total project amount"
"P088966","orderly system enabling elements desired budgetary outcomes effective controls budget totals management fiscal risks maintain aggregate fiscal discipline ii planning executing budget line priorities contributes implementation government objectives iiimanaging budgeted resources contributes efficient service delivery money"
"P088966","annex country glance brazil br municipal apl teresina enhancing municipal governance quality life project latin upper poverty social america mlddle development dlamond"
"P088966","annex economic financial fiscal analysis teresina lagoas norte"
"P088966","annex financial management disbursement arrangements teresina lagoas norte financial management assessment scope assessment financial management fm risk assessment teresina municipal project initially carried july accordance financial management practices world bank financed investment operations manual issued financial management sector board november"
"P088966","annex implementation arrangements teresina lagoas norte implementation arrangements project organized levels strategic decisionmaking ii operational coordination iiiexecution"
"P088966","annex related projects financed bank andor agencies teresina ls oas norte sector issues projects supervision sricr ratings implementation development progress objective bank financed projects water supply sanitation brpo sfio paulo paranh icr rating icr rating federal water quality projects brpo water sector icr rating icr rating modernizationproject brpo water sector modernizationproject brpo betim municipal hs integrated project brpo prosanear technical ms assistance loan brpe brasilia ms ms environmentallysustainable project urban municipal development brpo cearh urban urban component icr urban component icr development water rating rating resources management project brpo minas gerais icr rating icr rating municipal development project brpo bahia municipal icr rating icr rating infrastructure development management project brpo recife urban ms upgrading project development agencies br municipality juiz de urban environmental rehabilitationidb br municipality belo horizonte drenurbs idb br municipality port alegre environmental rehabilitation idb br municipality rio de janeiro favela buirro idb br municipality sfio paulo procentro idb br amazonas manaus projecta iguarapes idb provide bankfinanced projects annex results monitoring teresina lagoas norte results pdo outcome indicators outcome information"
"P088966","annex project costs local foreign total project cost component andor activity million million million"
"P088966","annex project preparation supervision planned actual pcn reyiew initial pid pic initial isds pic oma appraisal negotiations boardrvp approval oa planned date effectiveness planned date midterm review planned closing date key institutions responsible preparation project municipality government teresina bank staff consultants project included title unit martin gambrill senior water engineedttl lcsuw dean cira senior urban specialist easur paula pini senior social dev"
"P088966","annex safeguard policy issues teresina lagoas norte environmentalanalysis background safeguard policies triggered project environmental assessment op"
"P088966","annual operative plan aop aop key instrument project management implementation workplan elaborated annual basis mapping resources applied coming focus technical financial"
"P088966","positive impact project strengthening capacity building pmt units staff issues related environmental management wss service provision education finances budget management"
"P088966","related issue wide variation perstudent cost suppliers preschool services"
"P088966","subsequent alteration budget undertaken recorded siop proposal mayor approval municipal legislature"
"P088966","apl contents page"
"P088966","appraisal summary"
"P088966","approval annual operative plan oap project budget adjustments planning execution project global evaluation project political liaison behalf project"
"P088966","approvals pending commitment fy approval company loan equity quasi partic"
"P088966","approximately percent people total population teresina live lagoas norte distributed neighborhoods percent earns minimum wages month uslpersonday precarious socioeconomic conditions families living generate demand social services"
"P088966","approximately percent population earns minimum wages month equating personday precarious socioeconomic conditions families living generate demand social services"
"P088966","prioritize implementation wastewater system resettlement families risk"
"P088966","selected construction resettlement housing units matadouro private nova brasilia private housing units average estimated cost approximately"
"P088966","percent residences region receive treated water"
"P088966","lagoons buffer strip water level established free human occupation"
"P088966","combined municipal lending program projects represent total loan amount total municipal population million people"
"P088966","result prudent fiscal management teresina complied frl requirements enactment"
"P088966","result sound fiscal performance teresinas fiscal responsibility frl indicators improved substantially"
