"Project","Text"
"P079032","investment plans submitted municipalities demonstrate percent firr percent eirr demonstrate consistency pdo improving efficiency financial viability quality provision housing communal services residents pilot municipalities"
"P079032","investment plans submitted municipalities demonstrate percent firr percent eirr demonstrate consistency pdo improving quality financial viability hcs participating municipalities"
"P079032","investment requirement spread water supply sewerage district heating services"
"P079032","investment subcomponent project aggregate terms"
"P079032","investments yield benefits form increase hours service availability maintained improved quality"
"P079032","responsibilities parties explicitly discussed negotiations"
"P079032","key risk controls"
"P079032","lack professionalism responsiveness correcting service interruptions cost utility services stated main reason nonpayment"
"P079032","majority population percent pays bills time dissatisfaction service provision"
"P079032","level crosssubsidies water supply sewerage sectors"
"P079032","main complexity fmancing procurement hcs investment implementation hcs municipal subprojects centralized investment plans involving experienced moscow communal service providers"
"P079032","main lessons summarized"
"P079032","main objectives updated subprogram modernization cs infrastructure"
"P079032","main requirement city participate investment phase receive grant funded investments complete percent planned reforms"
"P079032","main tenets reform hcs sector formulated midls financial crisis effectively stalled implementation economic growth resumed"
"P079032","maiority russian population dissatisfied quality housing communal services"
"P079032","majority funds spent financing subprojects selected municipalities implement investment plans"
"P079032","majority russian population dissatisfied quality hcs"
"P079032","measures arrangements mitigating managing risks include procurement conducted central sufficient experience qualification training relevant staff procurement preparing technical sections bidding documents evaluating bids provided phase project experienced firm competitively selected assist municipalities preparation bidding documents independent firm adequate experience qualification selected supervision contracts additional control supervision civil equipment supply installation contracts performed municipalities rosstroi piu bank team technical audit internal aim confirm internal control procedures investment infrastructures properly functioning address risk inappropriate ineffective project financed assets municipal level undertaken midterm review project"
"P079032","method derives estimates implicit prices observing price commodity varies variations attributes"
"P079032","methodology defines steps reform phase"
"P079032","methodology agreed world bank negotiations"
"P079032","minimum requirement completed percent planned reforms outlined application"
"P079032","ministry regional development oversee operations rosstroi implementing project"
"P079032","ministry regional development oversee operations rosstroi implementing project"
"P079032","mitigating actions summarized size procurement thresholds frequency banks prior review determined level control assessment procurement capacities risks corruption fraud country enhanced disclosure transparency projectrelated information rigorous process assessment investment plans focuses quality relevance investments engagement independent firm supervising engineers monitor project implementation verify results certify payments regular audits investment activities accounting chamber russia supreme audit institution internal audit units ministry finance independent operational review investment activities start implementation investment phase finally intensive banks supervision visit selected participating municipalities annually including site visits inspect assets"
"P079032","monitoring evaluation results framework annex basis monitoring project management bank supervision"
"P079032","month reform effort participating municipalities build capacity regional local government agencies responsible hcs reforms cs providers"
"P079032","municipalitys ability information ability set enforceable incentives performance providers crucial successful reforms"
"P079032","municipalitys ability information ability set enforceable incentives performance providers crucial successful reforms"
"P079032","necessity followup audits depend outcome bid evaluation committees include representatives parties municipalities piu mof moedt evaluation process objective transparent"
"P079032","necessity followup audits depend outcome"
"P079032","broadening beneficiaries"
"P079032","net benefit investment equal difference incremental benefits incremental costs scenarios project scenarios"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan prov districts adv"
"P085375","ppmu dpmus pmac qcbs prior jan subcomponent"
"P085375","practical training increase community capacity sustain wss facilities hygiene behavior"
"P085375","preconstruction postconstruction training funded caps planning implementing managing evaluating sustainable wss hygiene behavior change months post construction support facilitated subdistrict district personnel"
"P085375","previous experience wslic cddrelated projects strongly suggests communitymanaged investment lower risk terms corruption fewer anticorruption measures"
"P085375","printing distribution printed materials provinces clustered provincial packages"
"P085375","prior approval district pmus community water supply projects screened cipta karia kabupaten engineering adviser ensure environmental review amdalml required consultation local bapedaldas"
"P085375","procedure formation vit covered manuals essentially safeguard transparency provide access participants community"
"P085375","procedures protocols surveys follow established dhslsusenas attention month data collection terms results meaningful comparisons"
"P085375","procurement community level adhere principle competitiveness fairness transparent provide community service minutes proposal bank information weeks prior review"
"P085375","procurement delavs main source procurement delay late availability budget sooner march fy"
"P085375","procurement nia procurement procurement water test printing materials carried ministry public ministry health central level"
"P085375","procurement plan borrower appraisal developed procurement plan project implementation basis procurement methods"
"P085375","procurement procedures consist special procedures community participation"
"P085375","procurement specialist eapco novira asra financial management specialist eapco evodia iswandi consultant project coordination eashd titie hadiyati consultant costing eashd susan wong sr"
"P085375","proiect description component finances community empowerment local institutional development mainstream scale communitydriven approach water sanitation hygiene wsh improvement"
"P085375","proiect operation manual pom pom document financial management system procedures cpmu ppmus dpmus staffs mpw moha involved project ensure project sound financial management practices"
"P085375","project ncentral government central executing agency establish program coordination steering committee pcsc consisting echelon representatives implementing agencies pcsc secretariatltechnical team consisting echelon representatives"
"P085375","project components component"
"P085375","project components pamsimas implemented programmatic basis central government project providing assistance directly approximately selected villages districts meet projects targeting selection criteria"
"P085375","project coordination central government central government executing agency directorate human settlements mpw"
"P085375","project coordination central government central executing agency establish program coordination steering committee pcsc consisting echelon representatives implementing agencies pcsc secretariaflechnical team consisting echelon representatives"
"P085375","project coordination district level participating district government establish district coordinating committee dcc chaired district bappeda office membership district offices public health education district agencies community development civil societyngo representatives"
"P085375","project coordination provincial level provincial government participating project establish provincial coordinating committee pcc chaired bappeda consisting representatives provincial offices public health education provincial agencies responsible community development civil societyngo representatives"
"P085375","project description"
"P085375","project development objective key indicators increase lowincome rural periurban populations accessing improved water sanitation facilities practicing improved hygiene behaviors recipients efforts achieve wssmdgs programmatic mainstreaming scalingup nationwide communitydriven approach"
"P085375","project documents establish guidelines project manual filing procurement financial filing remedies procurement financial contract medium risk audit implementation reports maintained including suspension physical financial backup payments replacement personnel data incoming outgoing establish guidelines disclosing information letters quality control testing contracts awarded documents intentionally cover establish proper project data fiiing system corruption praftices"
"P085375","project evaluation studies include monitoring evaluation impact project isolated vulnerable people"
"P085375","project implementation subdistrict village level project organization structure village level significantly formal structure central provincial district governments"
"P085375","project level project operation manual pom provide detail acceptable draft pom financial management procedures guidance negotiation project staff adoption effectiveness"
"P085375","project lil po idgefw"
"P085375","project management consultants including request proposal rfp effectiveness embedded fm consultants centre central management advisory participatingdistricts provinces consultant shortlisted selected firms"
"P085375","project management units project mpw moha moh decrees effectiveness implementing units established sets projects organizational staffed structure staff appointment acceptable bank"
"P085375","project manual medium risk shortlisting manipulation information require narrative justification shortlisted shortlisted firms firdindividual"
"P085375","project manuals district pmu"
"P085375","project organization staffing"
"P085375","project procedures rules emphasized project implementation"
"P085375","promote participation transparency planning decision process village level"
"P085375","promotion waspola activities scaling"
"P085375","proposals block grants submitted implemented community village levels procedures established wslic"
"P085375","proposed mitigation monitoring measures mpw executing agency responsible implementation environmental social safeguards framework"
"P085375","protected flora"
"P085375","provider invoices required formal invoices letterheads documentary trails tax registration procured transportation documents bills lading imports required"
"P085375","province level"
"P085375","provincial district management prov districts adv"
"P085375","provincial district project management units participating provinces districts establish provincial district project management units ppmu dpmu"
"P085375","provincial management advisory consultants ppmus lipmus project finance consulting services provincial consultant services contracts suitably qualified consultant firms"
"P085375","provincial management advisory consultants ensure regular quality assurance supervision enforced"
"P085375","public documents related project website dedicated project"
"P085375","public notice board set village project related information ensuring information transparency proper dissemination information avoid attempted nepotism collusion"
"P085375","public openings icb ncb qcbs qbs technical manipulation minutes accordance bank guidelines processes financial proposals proposal records attended procurement officer treasurer representatives internal auditor"
"P085375","public sanitation facilities focus collection treatment disposal sanitary wastes public facilities households"
"P085375","publicconsultation approach project community based builds successful phases provision community based water supply sanitation wslic"
"P085375","publicly posted information include type project cost responsibilities daily salaries social map households classified wellbeing categories overlaid system map existing planned water delivery public private"
"P085375","quality delivered delivered productslservices form qualified independent committee review productslservices lower quality assess performance tor contractorslsuppliersl consultants mediumrisk officials kickback difference ensure performance facilitators routinely evaluated intentional low quality enhanced complaint handling mechanism supervision contracts kickback enforce reward punishment system defined contractorslsuppliersl keppres consultants submission price mark prices kickbacks public disclosure contract award proposals suppliers prices meditjm risk procurement plan designed contract packages shopping rest purchases channeled community grants reputation suppliers conflict submitted proposals suppliers suppliers situation andlor required sign legal statement declaring involved corruptlfraudulent conflict situation andlor highrisk practices past involved corruptlfraudulent practices past discarded legal actions government pursued"
"P085375","rahmat consultant health eashd ratna josodipoero health education specialist ewdea george soraya sr"
"P085375","rapid technicalassessment water system choice outcome rta set wss system technical options suitable village"
"P085375","rationale bank involvement partner providing external support wss sector terms operations policy reform"
"P085375","recent experience local government proactively select observers undermine credibility exercise"
"P085375","records monitors auditors request"
"P085375","locations implementing agencies contracting agencies opportunities procurement project including procurement plan request expression advertised wwwuuzoid website"
"P085375","regular consultation information sharing pamsimas waspolnamel meet regular basis maintain policy learning dialogue sharing information ideas"
"P085375","related land donation issue raised domination land donor rich person facility built coercion process acquire land"
"P085375","release public pamsimas documents include inter alia executing implementing agencies world bank publicly promptly completion midterm review project carried accordance financing agreement midtermreview report aidememoire prepared purpose executing implementing agencies world bank publicly promptly receipt final audit reports financial including qualified audit reports prepared accordance financing agreement formal responses government relation reports executing implementing agencies world bank publicly promptly finalization annual procurement plans schedules including updates thereto public promptly request bidding documents requests proposal issued accordance procurement provisions financing agreement subject payment reasonable fee cover cost printing delivery"
"P085375","release grants beneficiary communities conditional organization communitys ws association development ws improvement plan community action plan cap including management construction postconstruction activities evidence participation local citizens planning implementation water system sharing construction cost cash percent community labor contributions limit grant amount construction costs shouldered community emphasis principle community choose water supply schemes maintenance afford government subsidy beneficiaries commitment user fee policy support ws organization operate sustain water supplyand collect fees set level sufficient generate resources maintenance sustainability improved water supply release transfer tranche grant communitys account initiate implementation cap approved district project management unit dpmu availability required counterpart contributions community certified communitys bank transfer rest grant communitys account accordance completed tranche based performance final payment certification satisfactory completion ws construction dpmus technical consultant certifies provision beneficiary communities informed choices catalogue alternative water supply schemes costs information assistance community facilitation team cft train communities organize meet project requirements putting cap environmental sanitation guidelines funding school toilets selected activities strengthen hygiene education soap cleaning materials funded project credit"
"P085375","remaining costs approval usdooo"
"P085375","remarkably wslic program characterized excess demand project participation costsharing requirement"
"P085375","rencana strategi nasional ministry public republic indonesia"
"P085375","rencana strategis dan program jangka menengah pucipta karya"
"P085375","renstra departemen pekerjaan umum ministry public republic indonesia"
"P085375","report ind project appraisal document proposed credit inthe amount sdr"
"P085375","reporting government implementing gfs classification government chart account mof regulation"
"P085375","reports audit findings submitted external project auditors bank information"
"P085375","reputationo community submitted proposals community community conflict situation required sign legal statement declaring receiving grants andlor involved conflict situation corruptlfraudulent practices andlor involved corruptlfraudulent practices risk past past discarded legal actions government pursued"
"P085375","request extension bid validity weeks extension bid extending bid validity original validity require prior validity increase risk process approval bank"
"P085375","requests larger amounts considered adequate technical financial justification provided denselypopulated villages requiring extensive water supply facilities"
"P085375","review identify sector policies utilized realign existing projects sector wide programme approach june"
"P085375","review expected bank proposals ref"
"P085375","review existing materials subsequent development guidelines manuals orientations training ensure program administration complies program rules procedures"
"P085375","review household survey data trends water sanitation indicators compared project nonproject villages indonesias annual socioeconomic household survey"
"P085375","rewards sanctions districts encouraged select recognize performing villages public ceremony"
"P085375","rigorous payment validation procedures linked system"
"P085375","risk assessment mitigation risk risk risk mitigating measures incorporated project condition rating design negotiations board effectiveness ynu inherent risk country level continued support pfm reforms gfmrap coordination similar donors"
"P085375","risk unsufficient capacity supervision bank supplemented pmu staff independent monitoring civil society"
"P085375","risk unsufficient capacity supervision bank supplemented staff independent monitoring civil society"
"P085375","risk risks risk mitigation measures rating manipulation community community level process poverty targeting project decisionmaking gender equity transparent verifiable stakeholders exclusion vulnerable people including community fund capsthat women poorest meet gender equity poverty targeting criteria"
"P085375","risk local elites loan contribution cash community contribution total undermining process construction cost medium risk technical financial reviews supplement measures performed agencies involved project bank deemed strengthen project monitoring supervision"
"P085375","rural consumers consistently offered voice choice decisions related establishing managing services paying"
"P085375","based assigned budget cpmu ppmus dpmu request advance payment maximum months projected cash government treasury office kppn"
"P085375","safeguard policies safeguard policies triggered project environmental assessment opbpgp"
"P085375","safeguard policies project classified category lead significant adverse social environmental impacts community based approach provision water supply sanitation"
"P085375","safeguards preselection candidates election vit membership established ensure true gender social representation village community"
"P085375","safeguards policies environmental assessment indigenous people triggered project"
"P085375","safeguards systems procedures reviewed revised suitable mid term"
"P085375","salient information contracts implementation progress project related workshops activities included reports"
"P085375","salient materials including acap revisions thereto translated bahasa indonesia provided hardcopy civil society levels"
"P085375","sanitarians health pmd"
"P085375","sanitation hygiene marketing health office"
"P085375","sanitation hygiene marketing health oflce"
"P085375","sanitation hygiene marketing moh developing guidelines prototypal design provincial marketlconsumerlsupplierstudies guidelines supply chain building based international experiences vietnam india bangladesh provincial sanitation hygiene demandgenerationcampaigns technical assistance implementation sanitation hygiene marketing provinces districts"
"P085375","sanitation awareness hygiene uromotion carmaims local governments create increase demand sanitation services increase public political support sanitation improvements raise awareness lowcost sanitation products promote adoption key hygiene behaviours reduce disease transmission"
"P085375","sanitation facilities constructed schools participating communities"
"P085375","sanitation hygiene marketing program sanitation hygiene social marketing program aims generate consumer demand improved sanitation facilitate local markets respond demand promotion improved hygiene behaviours"
"P085375","sanitation interventions sanitation component wslic expected"
"P085375","sanitation market consumer suuulier research studies support province conduct detailed examinations local hygiene behaviours sanitation supply chains communication channels target study"
"P085375","scaling mainstreaming limited"
"P085375","scaling policy reform requires linking waspola investment projects required capacity funding leverage scale"
"P085375","school based hygiene promotion target school communities including children teachers parents"
"P085375","school hygiene sanitation health ofice collaboration national education ofice"
"P085375","school hygiene sanitation health ofice colzaboration education ofice"
"P085375","school hygiene sanitation moh collaboration mone"
"P085375","school hygiene sanitation program subcomponent includes main activities school sanitation hygiene facilities school based hygiene promotion district workshops school hygiene sanitation school sanitation hygiene facilities community grant construction school sanitation hygiene facilities community"
"P085375","school toilets conform current standards term student population dimensions construction quality"
"P085375","supporting plan national policy framework community based water supply environmental sanitation wses mainstreaming scaling cdd water sanitation projects"
"P085375","bank valuable global indonesian experience water sanitation hygiene improvements wslic projects kdp upp"
"P085375","project allocated adequate resources advocacy coalition formation capacity building activities support pamslmas expansion target"
"P085375","secondary screening carried establish project adjacent sensitive"
"P085375","sector reform advocacy strategies waspolnampl encompass participation launching implementation pamsimas logical scaling mechanism operationalize national sector policy framework"
"P085375","examples footnote annex"
"P085375","table annex detail"
"P085375","selected government facilitators receive training consultant facilitators village grant funding process annual budget allocations subproject grants districts prepare budget proposals accordance standard gobudget planning procedures"
"P085375","selection briefing processes obtain direct assistance cpmu team observers procurement process integrity pact laid keppres subject severe legal sanctions national civil law found influence process favor supplierlprovider"
"P085375","selection project negotiation selected villages based locations village selecting village poverty water sanitation demand executing agency district community"
"P085375","selection consultants consultants project includes"
"P085375","selection individual consultants follow section consultant guidelines"
"P085375","selection project consultants gender balancing including adoption gender affirmative action create gender sensitive project"
"P085375","selection proposals subprojects proposals communi mobiliationprocess"
"P085375","sensitive defined framework"
"P085375","services provided topdown manner agencies external community public sector donor funds contractors answerable government agencies users services"
"P085375","projects indonesia funded donors agencies supported community water supply sanitation basic health services funded projects wsslic wslic village infrastructure project iand kecamatan development project iand urban poverty project"
"P085375","sharing datalmonitoringand evaluation"
"P085375","shortlists consultants services estimated cost usd equivalent contract composed qualified national consultants accordance provisions paragraph consultant guidelines"
"P085375","significant damage countrys future potential terms infant mortality child malnutrition lowincome indonesia greatly inadequate access safe water basic sanitation"
"P085375","significant nonstandard conditions board presentation credit effectiveness project operations manual acceptable association adopted recipient recipient provided written confirmation establishment pcsc finalization organizational structure cpmu appointment key staff cpmu recipient issued letter form substance acceptable association requiring inspectorategeneral implementing agency conduct internal control reviews project accordance mandate"
"P085375","similar activities tended highly vulnerable fraud past additional measures deemed prudent"
"P085375","similarly pamsimas receive data reporting waspolmampl maintain twoway flow information dialogue common harmonized approach data collection monitoring evaluation developed waspola adopted pamsimas step developing harmonized sector wide methodology track effectiveness policy implementation achievement wses goals"
"P085375","similarly wslic dgs required provide percentage total community cap pamsimas commit matching village program based fiscal capacity"
"P085375","similarly villages demonstrated average performance implementation project eligible economic development grant"
"P085375","simple guidelines fof accounting community village implementation manual"
"P085375","simple short standardized formats prepared ensure annual reporting progress national level local level ngos media"
"P085375","simultaneously corruption reported channeled existing system bank"
"P085375","decentralization local governments typically invested percent annual budgets water supply sanitation improving hygiene practices"
"P085375","designed launched post decentralization era primarily capacity building initiative scaling wss services meet mdg targets local governments"
"P085375","pamsimas designed launched post decentralization era designed capacity building initiative aimed local governments"
"P085375","pamsimas essentially mainstreaming scaling wslic appropriately adapting current realities lessons learned cdd projects kdp upp review intended determine conclusions analyses remain valid assessing economics pamsimas adjusted"
"P085375","steady slow progress implementing reforms"
"P085375","social environmental screening"
"P085375","social development specialist eases kundhavi kaderisan portfolio manager eacif junxue chu senior finance officer loagl raj soopramanien legal counsel iegea christina sukmawati program assistant eacif bank funds expended date project preparation"
"P085375","social development specialist eassd richard cibulskis consultant monitoring evaluation eassd farida zaituni operations analyst environment safeguards easen chitrawati buchori social development specialist eassd fransisca melia setiawati consultant social safeguards eases steven charles burgess sr"
"P085375","social inclusion tendency elite dominate project cycle inclusion vulnerable remains major challenge development projects"
"P085375","social safeguards months competent regionally specialists finalise detailed based organization ngo university"
"P085375","socioeconomic incentive undertake gender analysis developing operations fund funds assess costshenefits women"
"P085375","correspondence documents periodic aide memoires bank borrower considered confidential parties agree key project documents public reduce corruption risks"
"P085375","evaluation capacity indonesias universities considerable advantage linking international institute experience implementing type study rcl ps ril vr pi vr ci yq"
"P085375","quality md sector budgets left communities mismanaged level corruption risks olved contracting civil savings unannounced village level grants facilitation discounts"
"P085375","fragile locations potentially susceptible damage physical biotic environments"
"P085375","proceeds economic output committed om facilities provided expansionheplacement systems ensuring longterm sustainability wss services"
"P085375","documentation summarized provide access key information"
"P085375","tribes rejected modern systems deeply hierarchical village structure unique identities exclude development planning process benefit project"
"P085375","special actions ensure voices heard elite ip included decision process"
"P085375","special opportunity events created ensure fair community decision process elite vulnerable population"
"P085375","special phantom facilitators efforts athers monitor supervise inputs ensure abused"
"P085375","specific efforts examine challenges priorities found periurban communities"
"P085375","specifically supports villages preparation community action plans based informed choices community water supply hygiene behavior project approach highlights disclosure increased awareness low income communities"
"P085375","specifically pamsimas support activities development national action plan wss consolidation past fragmented approaches ultimately sector wide program swap annex replication program participating districts agree implement minimum cdd programs funds addition pamsimas funded program"
"P085375","staffing schedule environmental social safeguards framework implemented guidance ministry public key elements framework detailed table including indicative cost element reflected project implementingplan"
"P085375","standard operating procedures environmental management defined project technical guidelines lay design specifications construction procedures operation maintenance procedures rural water sanitation systems sufficient manage environmental concerns provided guidelines supervision corrects implementation mistakes promptly"
"P085375","standard operating procedures sops environmental management applied types activities"
"P085375","steep slopes projects impact environmentally sensitive apply special conditions siting design water supply schemes detailed project technical manual"
"P085375","steer sectors water supply health sector managermirector fadia"
"P085375","strengthening local peormance health ofice collaboration bappeda"
"P085375","strengthening local institutional performance moh moha"
"P085375","strengthening local sanitation hygiene units subcomponent aims strengthen district level capacities providing support province district units responsible environmental health hygiene promotion"
"P085375","strengthening urban waste management policies strategies quoted badan pusat statistik republic indonesia"
"P085375","strengthening systems monitoring mdg progress water sanitation enable agencies address shortfalls service delivery"
"P085375","strengthennglocal institutionaz peomance health ofice collaboration pmd"
"P085375","strengths weaknesses strengths prior experience ministry directorate implementing bank funded projects familiarity bank financial management disbursements procedures requirements"
"P085375","study results design implement pilots facilitate establishment supply chains linking service providers consumers"
"P085375","component focus strengthening program management project implementing units project coordination cap evaluation teams related programs"
"P085375","subcomonent incentives grant districts million central government finance cost incentive grants limited districts meet exceed predetermined project performance criteria"
"P085375","subcomponenf aims generate consumer demand improved sanitation ii facilitate ability local markets respond demand iii promote improved hygiene behavior"
"P085375","subcomponent support phased program communityled total sanitation clts commencing safe excreta management promotion hand washing address issues water storage food hygiene solid waste wastewater management"
"P085375","subcomponent support capacity building advocacy activities government civil society improve water sanitation service delivery encourage increases reallocations local government budgets cdd wss efforts promote post construction innovations enhance sustainability pamsimassupported wss services longrun"
"P085375","subcomponent description component community empowerment institutional capacity building subcomponents implementation cdd processes community level strengthening capacities program management strengthening capacities program sustainability mainstreamingand scaling subcomponent"
"P085375","subcomponent description component sanitation hygiene improvement distributedamong subcomponents total sanitation program sanitation hygiene marketing program school hygiene sanitation program strengthening local sanitation hygiene units subcomponent"
"P085375","subdistrict coordination aspect coordination district depending geographic distribution participating villages"
"P085375","subject review steering committee july project implementation includes thirty districts approximately districts submitted written commitments participate project accordance rules guidelines"
"P085375","subproject funding withdrawn designated bank authorized vit representative simple receipt"
"P085375","subproject selection mechanisms processes subproject selection ensure inclusion happen"
"P085375","subprojects include purchase providedlinstalled community community acting suppliers"
"P085375","program operationalize communitybased wses policy framework scale establish fiduciary measures safeguards carry sector wide approach swap achieving wss mdgs"
"P085375","public promptly request publicly publish widely contract award information contracts promptly award promptly request person company contracts awarded months preceding date request respect project including providersupplierconsultant contract amount bidderslproposals procurement method purpose contract"
"P085375","sufficient resources built projects monitoring budget adequate samplinglspot checking approach monitoring actual environmental impacts grants amend screening procedures"
"P085375","summary implementing arrangements project implemented central government funds assistance channeled directly village level"
"P085375","supplierconsuetanuontractor contracts payments suppliers consultants contractors procured procurement procedures financing agreement accordance contracts entities"
"P085375","support project implementation cover technical assistance sectoral activities training capacity building health sanitation water supply village district provincial central levels government ii project management implementation oversight quality control financial technical monitoring reporting project components iiithe evaluation project outcomes iv progressive transfer functions responsibilities local agencies"
"P085375","sustainability monitoring carried periodically community level implementation processes measure progress project outcomes"
"P085375","sustainability rural water supply sanitation infrastructure rural indonesia history communitymanaged water supply services naturally occurring springs rainwater groundwater sources"
"P085375","sustainability wss facilities outcomes results effective functioning technical effective social equity hygiene behavior water supply sanitation systems"
"P085375","sustainability planning monitoring community water supply sanitation"
"P085375","sustainability project addresses issue sustainability dimensions"
"P085375","implementation support national cmac estimated million hired ministry public mpw central level provincial management advisory consultants pmac million hired provincial levels"
"P085375","monitoring evaluation independentproject monitoring evaluation consultant usd million hired mpw central level intermittently evaluate performance project including implemented community level"
"P085375","improve monitoring district wss mdg targets sanitationand hygiene programperformance assessing program impacts effectively support community programs hygiene practices improvement"
"P085375","achieve mdg additional million people access improved water sanitation services table annex annual cost billion optimistic estimate current annual spending million spent urban"
"P085375","answer question previouslyconducted economic analyses wslic reviewed wslic pad cost benefit investing water sanitation hygiene wsh improvements based cdd approach bappenasasem cdd study"
"P085375","vl politically strong communities objective propoor formula village selection"
"P085375","table proposed water supply technology options pamsimas operation maintenance repair construction cft conduct onthejob training operation maintenance om organization preferably composed vit community operation maintenance covering regular checking component iiperiodic maintenance components iii repairs breakdown maintenance"
"P085375","tahun tentang pemerintahan daerah ministry health ri asian development bank"
"P085375","tahun tentang pengembangan sistem penyediaanair minum laws"
"P085375","targeted communities gain access improved rural periurban water supply sanitation services manage sustain effectively"
"P085375","targeted communities progressively adopted key hygiene practices"
"P085375","targeting guidelines based wslic dpmus consultants specifically trained delivering guidelines reflect priority target poor minorities gender specific groupings"
"P085375","technical assistance support provided project system design construction commissioning operation"
"P085375","technical assistance consultants technical assistance consultants contracted support executing implementing agencies central district level"
"P085375","technical assistance determine water demand system options engineering design options operational maintenance training water source assessment financed component"
"P085375","technical assistance improve ig capacity provided funding allocation projects eirtp dg highways mpw national institute human resource development empowerment"
"P085375","technical project adopt technologies methodologies proven effectiveness attaining project objectives"
"P085375","technical financial administrative guidelines manuals prepared"
"P085375","terms reference agreed bank cover review internal controls project expenditure"
"P085375","terms trade balance payments current account balance gdp usmillions exports services imports services resource balance net income net current transfers current account balance financing items net net reserves gs sa memo reserves including gold millions conversion rate dec lmws"
"P085375","includes percent urban percent rural population"
"P085375","project manuals project ensure information dissemination reach villages participating district communities aware program"
"P085375","acap english indonesianversions posted project website link main webpage"
"P085375","advance accounted kppnzwithin month"
"P085375","affected parties informed project donate land pressure"
"P085375","affected parties consulted participatory manner"
"P085375","allocation funds village estimated average rp million proposal assessed technology options selected component amount grant provided based estimated cost communitys cap proposal"
"P085375","allocation responsibilities implementingagencies conform designated role function respective agencies"
"P085375","analysis project benefits equitably distributed health services distribution income indonesia"
"P085375","announcements request villages submit onepage applications forms included announcements district project management unit copy bappeda kabkota"
"P085375","annual audit reports audited financial statements furnished bank months government fiscal june"
"P085375","annual social economic costs sanitationrelated health estimated billion rpooo household month"
"P085375","asian development bank adb country governance assessment report september similarly concluded reform national financial management system decentralization process country"
"P085375","assignment cmac contract duration project ubcomponent"
"P085375","assistance management consultants mitigate risk project involve block grants community amounting estimated million"
"P085375","audit reports bank request"
"P085375","audit conducted accordance terms reference audit acceptable bank agreed negotiations"
"P085375","award contractor offers lowest price quotation"
"P085375","award supplier offers lowest price quotation"
"P085375","bank standard rfp"
"P085375","bappenasasem analysis estimated irr wslic pad include expected health benefits wslic reflected economic savings time commercial water purchases"
"P085375","bappenasasem cdd study"
"P085375","bappenasasem study found wslic approach highly costeffective"
"P085375","base social political support national program based cdd approach limited"
"P085375","beneficiary communities contribute percent investment cost community action plans"
"P085375","block grants limited ceiling rp million village"
"P085375","boundaries tarakan pematangsiantar sea paci colors denominations information shown simeulue oce map imply morotai manado singapore judgment legal status territory nias tanjungpinang ternate halmahera endorsement pekanbaru acceptance pontianak al im antan tan gorontalo waigeo boundaries"
"P085375","budget cabinet national budget september cabinet approval parliament"
"P085375","budget banks project integrated budget respective government agency project implemented mpw moh"
"P085375","building household latrines project funds provision revolving fund purpose effective"
"P085375","provide oversight technical guidance consultants engaged provincial district levels coordinate sector specific consultant inputs procured components"
"P085375","supported technical financial administrative experts dghs"
"P085375","campaigns segmented address influence priorities attitudes behaviours target identified research studies funding implementation models"
"P085375","campaigns advocate investment sanitation hygiene improvement targeting local decisionmakers including politicians administrators government officials community leaders health service providers local trendsetters role models"
"P085375","cap comprise detailed engineering designs water periurban sanitation infrastructure social map existing access poor nonpoor households wss facilities planned improvement wss facilities funded project budget planning construction physical including breakdown community government contributions action plan defining village labor contracted proposed payment arrangements procurement schedule implementation agreement"
"P085375","cap include key behavior promoted community action plan purpose school sanitation capacity building plans community management community monitoring essential features community process include facilitation methodology participatory assessmentslparticipatory hygiene sanitation transformation mpaphast clts trained community facilitators inclusion women poor assured approach supported project policy specific training monitoring"
